flat_id;period;cold_water;hot_water;power_supply;sewage
1155791;01.10.2024;7,548;0,29928;102;7,548
1155792;01.08.2024;26,58;0,78267;189;26,58
1155792;01.09.2024;26,58;0,78267;189;26,58
1155792;01.10.2024;26,58;0,78267;189;26,58
1155793;01.08.2024;19;0,6506;133;19
1155793;01.09.2024;23,5;0,84578;195,83;23,5
1155793;01.10.2024;21,853;0,79354;147,377;21,853
1155794;01.08.2024;12;0,19518;147;12
1155794;01.09.2024;12,9691;0,23655;151,16;12,9691
1155794;01.10.2024;12,9691;0,23655;151,16;12,9691
1155796;01.08.2024;3,5526;0,07518;87,68;3,5526
1155796;01.09.2024;3,935;0,06402;109,18;3,935
1155796;01.10.2024;3;0,06506;120;3
1155797;01.08.2024;17,0066;0,44739;165,33;17,0066
1155797;01.09.2024;15,398;0,40441;179,016;15,398
1155797;01.10.2024;15,31;0,35978;166;15,31
1155798;01.08.2024;9,5;0,46843;139;9,5
1155798;01.09.2024;10,2;0,45542;188;10,2
1155798;01.10.2024;7,5;0,31879;114;7,5
1155800;01.08.2024;40,3;2,12096;90;40,3
1155800;01.09.2024;16,1;0,57253;93;16,1
1155800;01.10.2024;9,768;0,20611;76;9,768
1155802;01.08.2024;17,72;0,52178;186;17,72
1155802;01.09.2024;17,72;0,52178;186;17,72
1155802;01.10.2024;17,72;0,52178;186;17,72
1155803;01.08.2024;4,1766;0,16568;173,41;4,1766
1155803;01.09.2024;17,72;0,52178;200;17,72
1155803;01.10.2024;17,72;0,52178;200;17,72
1155804;01.08.2024;0,63;0,02667;88;0,63
1155804;01.09.2024;1,38;0,03643;76;1,38
1155804;01.10.2024;1,34;0,04554;106;1,34
1155805;01.08.2024;26,58;0,78267;189;26,58
1155805;01.09.2024;26,58;0,78267;189;26,58
1155805;01.10.2024;26,58;0,78267;189;26,58
1155807;01.08.2024;12,0052;0,45808;456;12,0052
1155807;01.09.2024;12,0052;0,45808;456;12,0052
1155807;01.10.2024;12,32;0,49003;535,762;12,32
1155808;01.08.2024;3,4;0,09759;74;3,4
1155808;01.09.2024;1,7;0,03253;99;1,7
1155808;01.10.2024;3,7;0,1041;93;3,7
1155809;01.08.2024;10,273;0,29661;224,725;10,273
1155809;01.09.2024;10,82;0,29993;236;10,82
1155809;01.10.2024;11,79;0,33571;178;11,79
1155810;01.08.2024;9;0,52048;86;9
1155810;01.09.2024;11;0,6506;93;11
1155810;01.10.2024;12;0,58554;86;12
1155811;01.08.2024;8,86;0,26089;162;8,86
1155811;01.09.2024;8,86;0,26089;162;8,86
1155811;01.10.2024;8,86;0,26089;162;8,86
1155812;01.08.2024;5,7;0,13012;75;5,7
1155812;01.09.2024;5,8;0,13663;75;5,8
1155812;01.10.2024;5,5;0,13663;75;5,5
1155813;01.08.2024;17,72;0,52178;164;17,72
1155813;01.09.2024;17,72;0,52178;164;17,72
1155813;01.10.2024;17,72;0,52178;164;17,72
1155814;01.08.2024;12,6703;0,41312;128,16;12,6703
1155814;01.09.2024;12,6703;0,41312;128,16;12,6703
1155814;01.10.2024;11,822;0,33623;110,139;11,822
1155816;01.08.2024;17,72;0,52178;164;17,72
1155816;01.09.2024;17,72;0,52178;164;17,72
1155816;01.10.2024;17,72;0,52178;164;17,72
1155817;01.08.2024;11,75;0,38711;146;11,75
1155817;01.09.2024;11,05;0,38711;106;11,05
1155817;01.10.2024;11,45;0,38711;152;11,45
1155818;01.08.2024;4,3;0,09759;90;4,3
1155818;01.09.2024;5,2;0,13012;100;5,2
1155818;01.10.2024;4,3;0,13012;140;4,3
1155820;01.08.2024;2;0,06506;100;2
1155820;01.09.2024;3;0,13012;98;3
1155820;01.10.2024;4;0,13012;102;4
1155821;01.08.2024;16,6;0,59205;110;16,6
1155821;01.09.2024;11,5;0,42289;105;11,5
1155821;01.10.2024;21,9;0,83927;136;21,9
1155822;01.08.2024;8,86;0,26089;66;8,86
1155822;01.09.2024;8,86;0,26089;59;8,86
1155822;01.10.2024;8,86;0,26089;54;8,86
1155823;01.08.2024;7;0,19518;50;7
1155823;01.09.2024;8;0,26024;100;8
1155823;01.10.2024;10;0,26024;130;10
1155824;01.08.2024;7,1;0,14964;40;7,1
1155824;01.09.2024;6,2;0,14964;38;6,2
1155824;01.10.2024;10,9;0,26024;54;10,9
1155825;01.08.2024;9,7889;0,32386;176,14;9,7889
1155825;01.09.2024;4,918;0,09596;117,541;4,918
1155825;01.10.2024;8;0,26024;138;8
1155826;01.08.2024;8,21;0,13662;185;8,21
1155826;01.09.2024;10,7;0,34482;250;10,7
1155826;01.10.2024;10,4;0,24723;210;10,4
1155827;01.08.2024;9,566;0,41502;87,961;9,566
1155827;01.09.2024;9,3982;0,3947;89;9,3982
1155827;01.10.2024;9,3982;0,3947;89;9,3982
1155828;01.08.2024;10,5;0,25373;91;10,5
1155828;01.09.2024;9,5;0,20169;94;9,5
1155828;01.10.2024;12,2;0,31229;98;12,2
1155829;01.08.2024;2;0,09759;64;2
1155829;01.09.2024;1,3;0,07157;56;1,3
1155829;01.10.2024;1,95;0,1041;65;1,95
1155830;01.08.2024;26,58;0,78267;77;26,58
1155830;01.09.2024;26,58;0,78267;77;26,58
1155830;01.10.2024;26,58;0,78267;71;26,58
1155850;01.08.2024;5,1;2,22359;90;7,2
1155850;01.09.2024;4,6;4,34129;60;8,7
1155850;01.10.2024;4,3;3,28244;90;7,4
1155853;01.09.2024;5;3;93;8
1155853;01.10.2024;5,6666;2,8333;146,34;8,4999
1155853;01.11.2024;6,607;1,016;170,754;7,623
1156044;01.06.2024;7,8;8,2;89;16
1156044;01.08.2024;6,7;6,7;61;13,4
1156044;01.09.2024;5,6;6,4;100;12
1156044;01.10.2024;9,1;8,9;138;18
1156044;01.11.2024;8,3;8,8;115;17,1
1156052;01.06.2024;1,978;3,626;36,923;5,604
1156052;01.08.2024;2,3333;4,0833;41;6,4166
1156052;01.09.2024;2,3333;4,0833;41;6,4166
1156052;01.10.2024;4,85;4,01;102;8,86
1156055;01.08.2024;1,225;0,92;45,35;2,145
1156055;01.09.2024;1,352;1,013;43,554;2,365
1156055;01.10.2024;1,57;1,11;49,28;2,68
1156058;01.06.2024;6;4;87;10
1156058;01.08.2024;7;3;92;10
1156058;01.09.2024;3;1;117;4
1156058;01.10.2024;4;2;153;6
1156062;01.08.2024;4,2;8,02;112,4;12,22
1156062;01.09.2024;4,2;8,02;126,6;12,22
1156062;01.10.2024;4;8,02;105;12,02
1156068;01.08.2024;1,72;1,79;75,6;3,51
1156068;01.09.2024;1,21;1,75;66,3;2,96
1156068;01.10.2024;2,94;0;64,6;2,94
1156072;01.08.2024;1,3;2,11126;96,5;3,3
1156072;01.09.2024;20;11,61193;532;31
1156072;01.10.2024;14,5499;0,3201;236,55;14,5499
1156073;01.08.2024;10,6081;5,52158;138,3;15,8387
1156073;01.09.2024;10,6081;5,52158;138,3;15,8387
1156073;01.10.2024;26,58;0,59091;231;26,58
1156074;01.08.2024;4,85;4,23308;160;8,86
1156074;01.09.2024;4,85;4,23308;160;8,86
1156074;01.10.2024;8,86;0,19697;160;8,86
1156076;01.08.2024;9,7;8,46615;234;17,72
1156076;01.09.2024;10,502;7,65893;234;17,72
1156076;01.10.2024;17,72;0,39394;234;17,72
1156077;01.08.2024;8,55;6,34782;383,98;14,5633
1156077;01.09.2024;8,55;6,34782;383,98;14,5633
1156077;01.10.2024;14,5633;0,29537;383,98;14,5633
1156079;01.08.2024;8,41;5,9432;163,61;14,04
1156079;01.09.2024;8,12;5,26759;140,01;13,11
1156079;01.10.2024;13,7;0,30356;140,06;13,7
1156080;01.08.2024;19,4;16,93231;292;35,44
1156080;01.09.2024;11,612;3,7781;290,69;15,191
1156080;01.10.2024;18,07;0,29717;404,67;18,07
1156085;01.08.2024;12;16,93231;292;28,04
1156085;01.09.2024;11;0;292;11
1156085;01.10.2024;12;0;519,419;12
1156086;01.08.2024;5,13;1,0873;170,13;6,16
1156086;01.09.2024;5,13;0,49614;156,81;5,6
1156086;01.10.2024;4,16;0,02112;146,68;4,16
1156363;01.09.2024;1;2,1166;75;3,1166
1156363;01.10.2024;1,2;1,869;74;3,069
1156363;01.11.2024;1,6;2;92;3,6
1156445;01.08.2024;9,7;8,02;130;17,72
1156445;01.09.2024;9,7;8,02;170;17,72
1156445;01.10.2024;9,7;8,02;100;17,72
1156445;01.11.2024;9,7;8,02;170;17,72
1157213;01.08.2024;2,01;12,4247;67,12;
1157213;01.09.2024;2,02;21,2645;62,2;
1157213;01.10.2024;3,4;27,7891;99,19;
1157245;01.09.2024;3,5218;5,07608;123,93;8,2878
1157245;01.10.2024;3,766;5,21666;122,283;8,664
1157245;01.11.2024;3,5916;5,50636;126,67;8,7616
1157249;01.09.2024;2;1,06506;55;3
1157249;01.10.2024;3;2,13012;97;5
1157249;01.11.2024;3;2,13012;50;5
1157251;01.09.2024;14,55;12,81267;189;26,58
1157251;01.10.2024;14,55;12,81267;189;26,58
1157251;01.11.2024;19,4;17,08356;204;35,44
1157253;01.09.2024;6,659;0,56236;195,81;7,187
1157253;01.10.2024;6,5831;0,55585;193,7;7,105
1157253;01.11.2024;7,105;0,02792;193,7;7,105
1157257;01.09.2024;3,55;2,59875;72;5,99
1157257;01.10.2024;3,55;2,59875;72;5,99
1157257;01.11.2024;3,55;2,59875;72;5,99
1157259;01.09.2024;2,98;5,77263;442,3;8,4
1157259;01.10.2024;4,98;4,98448;203,4;9,66
1157259;01.11.2024;4,72;5,13359;74,6;9,54
1157478;01.09.2024;9;6;106;15
1157478;01.10.2024;7;6;96;13
1157478;01.11.2024;7;4;113;11
1157504;01.06.2024;7,4;2,8;356;10,2
1157504;01.08.2024;7,1;1,3;358;8,4
1157504;01.09.2024;6,1;2,7;666;8,8
1157504;01.10.2024;4,8;3,9;152;8,7
1157504;01.11.2024;6,4;3,1166;335,66;9,5166
1157505;01.08.2024;8;5;99;13
1157505;01.09.2024;6;4;70;10
1157505;01.10.2024;6,8;3,6;84;10,4
1157505;01.11.2024;8,2;5,4;88;13,6
1157506;01.08.2024;5,655;4,475;163,34;10,13
1157506;01.09.2024;3,6364;3,6364;200,82;7,2728
1157506;01.10.2024;5;5,4546;142,249;10,4546
1157506;01.11.2024;5,909;6,3636;121,62;12,2726
1157507;01.05.2024;2,8;1,7041;64;4,4
1157507;01.06.2024;3;2,76916;68;5,6
1157507;01.08.2024;3,3666;2,52057;89,16;5,7332
1157507;01.09.2024;5,6;4,26024;121,5;9,6
1157507;01.10.2024;3,5;2,34313;69;5,7
1157507;01.11.2024;4;1,8106;99;5,7
1158499;01.08.2024;3;3;105;6
1158499;01.09.2024;6;4;110;10
1158499;01.10.2024;4;5;103;9
1158499;01.11.2024;3;4;95;7
1158504;01.08.2024;2,9;1,67;72;4,57
1158504;01.09.2024;2,9;1,67;72;4,57
1158504;01.10.2024;2,9;1,67;72;4,57
1158505;01.06.2024;4,85;4,01;34;8,86
1158505;01.08.2024;4,85;4,01;34;8,86
1158505;01.09.2024;4,85;4,01;34;8,86
1158505;01.10.2024;4,85;4,01;34;8,86
1158508;01.06.2024;4,85;4,01;132;8,86
1158508;01.08.2024;4,85;4,01;132;8,86
1158508;01.09.2024;4,85;4,01;132;8,86
1158508;01.10.2024;4,85;4,01;132;8,86
1158509;01.08.2024;0,1;0;2;0,1
1158509;01.09.2024;0;0;0;0
1158509;01.10.2024;0;0;0;0
1158581;01.09.2024;5,5;2,6;98;8,1
1158581;01.10.2024;6,4;3,8;85;10,2
1158581;01.11.2024;5,7332;3,2166;86,66;8,9498
1158582;01.09.2024;2,9;1,67;72;4,57
1158582;01.10.2024;2,9;1,67;72;4,57
1158582;01.11.2024;2,9;1,67;72;4,57
1158584;01.09.2024;2,9;1,67;72;4,57
1158584;01.10.2024;2,9;1,67;72;4,57
1158584;01.11.2024;2,9;1,67;72;4,57
1158588;01.09.2024;2,1;3,1;62;5,2
1158588;01.10.2024;4,1;5,7;113;9,8
1158588;01.11.2024;2,6;5,9;90;8,5
1158590;01.09.2024;4;3;164;7
1158590;01.10.2024;4;4;164;8
1158590;01.11.2024;2,8278;2,8306;164;5,6584
1158596;01.09.2024;14;10;232;24
1158596;01.10.2024;11,3665;8,9276;232;20,2941
1158596;01.11.2024;11,3665;8,9276;232;20,2941
1158598;01.09.2024;2;2;68;4
1158598;01.10.2024;2;2;71;4
1158598;01.11.2024;1;2;54;3
1158600;01.09.2024;6,294;3,852;88;10,146
1158600;01.10.2024;4,3;2,9;55;7,2
1158600;01.11.2024;7;3;86;10
1158602;01.09.2024;2,3333;2;161,83;4,3333
1158602;01.10.2024;2,951;2,459;206,065;5,41
1158602;01.11.2024;2,8306;2,3306;198,59;5,1612
1158604;01.09.2024;3,7333;3,6;88;7,3333
1158604;01.10.2024;3,4333;3,2333;88,67;6,6666
1158604;01.11.2024;4,1;4,2;94,34;8,3
1158611;01.09.2024;12,39;0,72;227,8;13,11
1158611;01.10.2024;14,4;2,23;331;16,63
1158611;01.11.2024;11,8133;2,23;189,83;14,0433
1158617;01.09.2024;2,84;1,88;58,4;4,72
1158617;01.10.2024;2,61;2,19;79,8;4,8
1158617;01.11.2024;2,5;1,81;57;4,31
1158619;01.09.2024;3,2667;3,1333;126;6,4
1158619;01.10.2024;3;3,6;126;6,6
1158619;01.11.2024;2,9333;3,0667;126;6
1158637;01.10.2024;7,558;0,802;89;8,36
1158637;01.11.2024;6,81;4,01;134;10,82
1158883;01.10.2024;0,2567;0,1103;8,3;0,367
1158887;01.10.2024;11,8419;4,0581;206;15,9
1158972;01.08.2024;7,505;5,98014;214,725;13,17
1158972;01.09.2024;8,94;6,68214;223,17;15,27
1158972;01.10.2024;12,76;0,29619;215,41;12,76
1158987;01.09.2024;4;2;135;6
1158987;01.10.2024;3;1,5;121,475;4,5
1158989;01.09.2024;14,41;6,85;238,03;21,26
1158989;01.10.2024;9,19;9,98;138,87;19,17
1158989;01.11.2024;11,34;7,39;218,14;18,73
1158996;01.09.2024;4,95;2,77981;79;7,56
1158996;01.10.2024;4,74;2,76916;72;7,34
1158996;01.11.2024;5,49;2,39639;76;7,74
1158997;01.09.2024;3,78;4,45476;60,19;8
1158997;01.10.2024;3,77;4,4442;60,19;7,98
1158997;01.11.2024;3,78;4,45476;60,19;8
1158998;01.09.2024;6,355;4,27089;86,27;10,365
1158998;01.10.2024;6,095;4,27089;96,51;10,105
1158998;01.11.2024;4,243;4,27089;77,846;8,253
1159000;01.09.2024;2,55;1,76813;102;4,22
1159000;01.10.2024;2,55;1,76813;102;4,22
1159000;01.11.2024;2,55;1,76813;102;4,22
1159002;01.09.2024;2,81;1,42718;91;4,15
1159002;01.10.2024;1,13;2,33248;76;3,32
1159002;01.11.2024;3,48;0,55383;69;4
1159004;01.09.2024;4,85;4,27089;17,485;8,86
1159004;01.10.2024;4,85;4,27089;69,45;8,86
1159004;01.11.2024;4,85;4,27089;52,16;8,86
1159009;01.09.2024;2;2,13012;100;4
1159009;01.10.2024;2;0;135;2
1159009;01.11.2024;4;0;136;4
1159015;01.09.2024;3;1,06506;134;4
1159015;01.10.2024;4;0,63904;181,2;4,6
1159015;01.11.2024;2;1,49108;50,48;3,4
1159017;01.09.2024;4,85;4,27089;102;8,86
1159017;01.10.2024;4,85;4,27089;102;8,86
1159017;01.11.2024;4,85;4,27089;102;8,86
1159019;01.09.2024;15;8,52048;129;23
1159019;01.10.2024;12;7,45542;164;19
1159019;01.11.2024;17;9,58554;129;26
1159021;01.09.2024;0,5;0,21175;9;0,7
1159021;01.10.2024;0,3;0,74113;11;1
1159021;01.11.2024;0,4;0,4235;39;0,8
1159027;01.09.2024;7,13;10,46954;259,7;16,96
1159027;01.10.2024;8,3311;9,02479;254,96;16,8046
1159027;01.11.2024;8,309;8,48107;426,885;16,272
1159029;01.09.2024;2,5;1,05876;63;3,5
1159029;01.10.2024;2;1,05876;89;3
1159029;01.11.2024;3,5;1,05876;74;4,5
1159990;01.09.2024;17;0;650;17
1159990;01.10.2024;12;0;619;12
1159999;01.08.2024;2,12;2,48;147,43;4,6
1159999;01.09.2024;2,62;3,5;131,59;6,12
1159999;01.10.2024;3,2;5,1;149,1;8,3
1160005;01.08.2024;4,85;4,01;160;8,86
1160005;01.09.2024;4,85;4,01;160;8,86
1160005;01.10.2024;4,85;4,01;160;8,86
1160011;01.08.2024;14,55;12,03;351,795;26,58
1160011;01.09.2024;14,55;12,03;348,01;26,58
1160011;01.10.2024;14,55;12,03;348,01;26,58
1160116;01.09.2024;3,3;3,4;70;6,7
1160116;01.10.2024;3,3;2,8;75;6,1
1160116;01.11.2024;3,3;2,7;59;6
1160119;01.09.2024;2,022;2,022;99,402;4,044
1160119;01.10.2024;5;4;75;9
1160119;01.11.2024;2,8888;2,6111;150,55;5,4999
1160123;01.09.2024;0,1;0,1751;130;0,2751
1160123;01.10.2024;0,1333;4,01;174,5;4,1433
1160123;01.11.2024;0,102;4,01;243,426;4,112
1160124;01.09.2024;8;4;269;12
1160124;01.10.2024;8,5;4,5;300;13
1160124;01.11.2024;6;4,3;200;10,3
1160506;01.08.2024;1,12;6,9232;70,44;
1160506;01.09.2024;5,98;62,9514;307,63;
1160506;01.10.2024;12,1;98,8966;467,09;
1160521;01.06.2024;6,8833;6;138,6;12,8833
1160521;01.08.2024;5,513;5,3;113,8;10,813
1160521;01.09.2024;8,7;4,4;112,8;13,1
1160521;01.10.2024;7,9;3,7;101,9;11,6
1160521;01.11.2024;6,8;5,6;145,8;12,4
1160522;01.08.2024;4,85;4,01;132;8,86
1160522;01.09.2024;4,85;4,01;132;8,86
1160522;01.10.2024;4,85;4,01;132;8,86
1160522;01.11.2024;4,85;4,01;132;8,86
1160523;01.08.2024;4;4;248,99;8
1160523;01.09.2024;9;4;200;13
1160523;01.10.2024;8;3;200;11
1160523;01.11.2024;8;3;200;11
1160524;01.08.2024;14,55;12,03;216;26,58
1160524;01.09.2024;14,55;12,03;216;26,58
1160524;01.10.2024;14,55;12,03;216;26,58
1160524;01.11.2024;14,55;12,03;216;26,58
1160525;01.08.2024;9,2475;7,7333;140,33;16,9808
1160525;01.09.2024;9,2475;7,7333;140,33;16,9808
1160525;01.10.2024;8,852;6,393;240,738;15,245
1160525;01.11.2024;13;10;154;23
1160526;01.08.2024;9,7;8,02;628;17,72
1160526;01.09.2024;9,7;8,02;337,67;17,72
1160526;01.10.2024;9,7;8,02;337,67;17,72
1160526;01.11.2024;9,7;8,02;337,67;17,72
1160527;01.08.2024;4,85;0,0402;0,1;4,8902
1160527;01.09.2024;9,7;8,02;164;17,72
1160527;01.10.2024;2,853;0,0246;0,063;2,8776
1160527;01.11.2024;3,491;0,0234;0,06;3,5144
1160528;01.08.2024;9,7;8,02;316,4;17,72
1160528;01.09.2024;9,7;8,02;637;17,72
1160528;01.10.2024;9,7;8,02;360,5;17,72
1160528;01.11.2024;9,7;8,02;366,918;17,72
1160529;01.08.2024;9,897;0,146;216;10,043
1160529;01.09.2024;1;0;216;1
1160529;01.10.2024;8,3075;0,12;216;8,4275
1160529;01.11.2024;8,3075;0,12;216;8,4275
1160530;01.08.2024;6;2,5;229,22;8,5
1160530;01.09.2024;2;3,5;137;5,5
1160530;01.10.2024;8;1,5;123;9,5
1160530;01.11.2024;4,9166;2;130;6,9166
1160532;01.08.2024;2;1;410,83;3
1160532;01.09.2024;2;0;194;2
1160532;01.10.2024;6;3;272;9
1160532;01.11.2024;5;3;207;8
1160533;01.08.2024;2,3;2,5;76;4,8
1160533;01.09.2024;3;2,7;80;5,7
1160533;01.10.2024;4,5;4,1;89;8,6
1160533;01.11.2024;4,2;4,7;98;8,9
1160535;01.08.2024;11,8;0;434;11,8
1160535;01.09.2024;11,4;0;440;11,4
1160535;01.10.2024;18;0;745;18
1160535;01.11.2024;19,8;0;754;19,8
1160536;01.08.2024;4,7;0;125;4,7
1160536;01.09.2024;5,2;0;174,26;5,2
1160536;01.10.2024;3,1;0;135,74;3,1
1160536;01.11.2024;5,2283;0;317;5,2283
1160537;01.08.2024;5;4;235;9
1160537;01.09.2024;4;4;194;8
1160537;01.10.2024;8;6;281;14
1160537;01.11.2024;6;4;225;10
1160538;01.08.2024;3,539;3,1181;104,0323;6,6571
1160538;01.09.2024;3,539;3,1181;105;6,6571
1160538;01.10.2024;3,539;3,1181;105;6,6571
1160538;01.11.2024;28,615;12,03;105;40,645
1160539;01.08.2024;5,082;3,557;138,229;8,639
1160539;01.09.2024;8;5;323;13
1160539;01.10.2024;11;6;315;17
1160539;01.11.2024;9;5;258;14
1160541;01.08.2024;2,9;4,5;63;7,4
1160541;01.09.2024;3,5;5,9;66;9,4
1160541;01.10.2024;6,8;7,7;249;14,5
1160541;01.11.2024;4,9;5,6;81;10,5
1160544;01.08.2024;9,16;7,25;109,49;16,41
1160544;01.09.2024;4,74;8,08;117;12,82
1160544;01.10.2024;6,5;2,52;71,62;9,02
1160544;01.11.2024;5,7616;5,2033;91,5;10,9649
1160546;01.08.2024;6;5;120;11
1160546;01.09.2024;6;10;150;16
1160546;01.10.2024;0;0;120;0
1160546;01.11.2024;5;5;120;10
1160547;01.08.2024;4;5;53,17;9
1160547;01.09.2024;5;3;53,17;8
1160547;01.10.2024;2;3;53,17;5
1160547;01.11.2024;1;1;164;2
1160548;01.08.2024;2,1;2,8;172;4,9
1160548;01.09.2024;2,3;2,6;160,2;4,9
1160548;01.10.2024;0,7;0,5;136;1,2
1160548;01.11.2024;1,6;1,9;173,7;3,5
1160549;01.08.2024;4,85;4,01;75;8,86
1160549;01.09.2024;4,85;4,01;60;8,86
1160549;01.10.2024;4,85;4,01;175;8,86
1160549;01.11.2024;4,85;4,01;140;8,86
1160550;01.08.2024;1,2;0,9;147,3;2,1
1160550;01.09.2024;0,9;0,7;143,7;1,6
1160550;01.10.2024;1,1;1,2;1368,5;2,3
1160550;01.11.2024;2;2,1;241,574;4,1
1160551;01.08.2024;4,85;4,01;102,72;8,86
1160551;01.09.2024;4,85;4,01;93,81;8,86
1160551;01.10.2024;4,85;4,01;58,87;8,86
1160551;01.11.2024;4,85;4,01;22,11;8,86
1160552;01.08.2024;18,01;15;477,77;33,01
1160552;01.09.2024;17;13;598,99;30
1160552;01.10.2024;8;2;610,01;10
1160552;01.11.2024;12,8333;10,8333;495,17;23,6666
1160553;01.08.2024;2,8748;2,6956;138,16;5,5704
1160553;01.09.2024;5;2,5;69,5;7,5
1160553;01.10.2024;5;3;216;8
1160553;01.11.2024;3,9918;2,6585;89,5;6,6503
1160554;01.08.2024;2,3593;2,0787;90;4,438
1160554;01.09.2024;2,3593;2,0787;90;4,438
1160554;01.10.2024;2,3593;2,0787;90;4,438
1160554;01.11.2024;19,0767;8,02;90;27,0967
1160555;01.08.2024;4,85;4,01;149;8,86
1160555;01.09.2024;4,85;4,01;149;8,86
1160555;01.10.2024;4,85;4,01;149;8,86
1160555;01.11.2024;4,85;4,01;149;8,86
1160556;01.08.2024;1;16;250,33;17
1160556;01.09.2024;2;14;176;16
1160556;01.10.2024;1;13;158;14
1160556;01.11.2024;2;18;218;20
1160558;01.11.2024;6,0355;1,0645;400;7,1
1160560;01.08.2024;3;1,68901;49;4,6
1160560;01.09.2024;1;0,42225;43;1,4
1160560;01.10.2024;3;0,04912;85;3
1160561;01.08.2024;5,8;2,90298;125,271;8,55
1160561;01.09.2024;5,2;3,37802;84;8,4
1160561;01.10.2024;8,4;0,12771;81;8,4
1160574;01.09.2024;2,62;1,23;58,17;3,85
1160574;01.10.2024;7,28;5,13;119,16;12,41
1160575;01.09.2024;4,85;4,01;160;8,86
1160575;01.10.2024;4,85;4,01;160;8,86
1160576;01.09.2024;3,5;0;121;3,5
1160576;01.10.2024;4,7;0;180;4,7
1160577;01.09.2024;4,1;3,8;157,5;7,9
1160577;01.10.2024;3,9;4,6;40;8,5
1160580;01.09.2024;1,5416;0,9716;57,3;2,5132
1160580;01.10.2024;1,5416;0,9716;57,3;2,5132
1160580;01.11.2024;3,925;0;198;3,925
1160584;01.09.2024;1,9;0,84701;120;2,7
1160584;01.10.2024;1,4;1,05876;101;2,4
1160584;01.11.2024;1,6;1,05876;100;2,6
1160588;01.09.2024;0,5875;0,89199;47,76;1,425
1160588;01.10.2024;2,5375;1,73072;62,1;4,1625
1160588;01.11.2024;2,1875;1,79729;72,8;3,875
1160595;01.09.2024;4,4;2,23663;90;6,5
1160595;01.10.2024;4,7;2,23663;100;6,8
1160595;01.11.2024;4,1;2,34313;82;6,3
1160596;01.09.2024;7;8,52048;265;15
1160596;01.10.2024;5;4,26024;273;9
1160596;01.11.2024;6,5;5,85783;188;12
1160598;01.09.2024;1,465;0;252,065;1,465
1160598;01.10.2024;2,51;0;218,33;2,51
1160598;01.11.2024;3,64;0;211,68;3,64
1160603;01.09.2024;4,7836;4,29006;62,66;8,8116
1160603;01.10.2024;4,7836;4,29006;62,66;8,8116
1160603;01.11.2024;7,161;7,15294;111,062;13,877
1160605;01.09.2024;1,92;1,61889;43,7;3,44
1160605;01.10.2024;1,98;1,58694;53,6;3,47
1160605;01.11.2024;2,41;2,14077;58,4;4,42
1164679;01.09.2024;2;2,11752;275;4
1164679;01.10.2024;0;4,23504;82;4
1164679;01.11.2024;1;4,23504;79;5
1165049;01.09.2024;5;2,6;84;7,6
1165049;01.10.2024;4,1;2,38;79;6,48
1165050;01.09.2024;6,1666;3;175,67;9,1666
1165050;01.10.2024;7,395;5,836;173,115;13,231
1165166;01.09.2024;3,6;2,64713;87;6,1
1165166;01.10.2024;3,1;1,90593;180;4,9
1165166;01.11.2024;5,3;0,10262;180;5,3
1165420;01.09.2024;0;0;0;0
1165420;01.10.2024;2,6666;0,35498;71,67;2,9999
1165420;01.11.2024;2,541;1,0821;86,394;3,557
1165422;01.09.2024;2;1,06506;150;3
1165422;01.10.2024;2;2,13012;200;4
1165422;01.11.2024;1,1666;1,06506;108,33;2,1666
1165424;01.09.2024;2,1;1,03311;111,61;3,07
1165424;01.10.2024;2,36;1,34198;116,6;3,62
1165424;01.11.2024;3,43;1,40588;139,85;4,75
1165426;01.09.2024;2,9;1,76813;37;4,57
1165426;01.10.2024;2,9;1,76813;47;4,57
1165426;01.11.2024;2,9;1,76813;44,26;4,57
1165427;01.09.2024;4,603;6,28332;83,61;10,5025
1165427;01.10.2024;6,1103;8,54178;84,14;14,1303
1165427;01.11.2024;6,1103;8,54178;84,14;14,1303
1165429;01.09.2024;2,3;2,44964;183;4,6
1165429;01.10.2024;1,7;0,63904;82;2,3
1165429;01.11.2024;2;2,23663;101;4,1
1165430;01.09.2024;1,08;0,66034;624,4;1,7
1165430;01.10.2024;3,8;1,91711;69;5,6
1165430;01.11.2024;4,01;1,73605;10;5,64
1165432;01.09.2024;7;5,3253;325;12
1165432;01.10.2024;8;7,45542;288;15
1165432;01.11.2024;6;4,26024;146;10
1165434;01.09.2024;14,2;10,39499;184,863;23,96
1165434;01.10.2024;14,5435;10,31116;182,87;24,2248
1165434;01.11.2024;24,3919;7,79624;182,87;31,7119
1165438;01.09.2024;5,7;2,23663;128,7;7,8
1165438;01.10.2024;3,3;1,38458;113,2;4,6
1165438;01.11.2024;2,9;1,59759;101,6;4,4
1165442;01.09.2024;3,5;2,23663;212,7;5,6
1165442;01.10.2024;5,3;3,94072;463,1;9
1165442;01.11.2024;3,5;2,98217;143,4;6,3
1165532;01.09.2024;2,9;1,67;62,02;4,57
1165532;01.10.2024;2,9;1,67;69;4,57
1165532;01.11.2024;2,9;1,67;69;4,57
1165537;01.09.2024;6,2;6,9;90;13,1
1165537;01.10.2024;3,73;4,62;93;8,35
1165537;01.11.2024;5,37;3,48;118;8,85
1165539;01.09.2024;1;1;147;2
1165539;01.10.2024;2;5;147;7
1165539;01.11.2024;2;1;147;3
1165541;01.09.2024;3,8395;3,1333;93,6;6,9728
